Región, Provincia, Municipio, Distrito municipal, Sección, Barrio/ paraje, Sub-barrio, Toponimia o Nombre
01, 18, 01, 01, 01, 038, 00, El Jabillar
01, 18, 01, 01, 01, 038, 01, El Jabillar
01, 18, 01, 01, 01, 038, 02, Isla de Adon
01, 18, 01, 01, 01, 038, 03, Urbanización Los Mangos
01, 18, 01, 01, 01, 038, 04, Monte Verde
01, 18, 01, 01, 01, 039, 00, Costambar
01, 18, 01, 01, 01, 039, 01, Costambar
01, 18, 01, 01, 01, 039, 02, Las Caobas
01, 18, 01, 01, 01, 040, 00, Cuesta Amarilla
01, 18, 01, 01, 01, 040, 01, Cuesta Amarilla
01, 18, 01, 01, 01, 040, 02, Urbanización Arcoiris
01, 18, 01, 01, 01, 040, 03, El Tablón
01, 18, 01, 01, 01, 040, 04, Los Rieles
01, 18, 01, 01, 01, 040, 05, Km 4
01, 18, 01, 01, 01, 041, 00, Urbanización La Florida
01, 18, 01, 01, 01, 041, 01, Urbanización La Florida
01, 18, 01, 01, 01, 041, 02, Urbanización La Florida (Villa Morales)
01, 18, 01, 01, 01, 042, 00, Puertón Rojo
01, 18, 01, 01, 01, 042, 01, Puertón Rojo
01, 18, 01, 01, 01, 043, 00, Urbanización El Mar
01, 18, 01, 01, 01, 043, 01, Urbanización El Mar
01, 18, 01, 01, 01, 044, 00, Urbanización Lorena
01, 18, 01, 01, 01, 044, 01, Urbanización Lorena
01, 18, 01, 01, 01, 045, 00, San Marcos Arriba
01, 18, 01, 01, 01, 045, 01, San Marcos Arriba
01, 18, 01, 01, 01, 045, 02, La Loma
01, 18, 01, 01, 01, 045, 03, Los Jinco
01, 18, 01, 01, 01, 046, 00, San Marcos Abajo
01, 18, 01, 01, 01, 046, 01, San Marcos Abajo
01, 18, 01, 01, 01, 046, 02, Urbanización Cuesta Hermosa
01, 18, 01, 01, 01, 046, 03, Urbanización Villa Nueva
01, 18, 01, 01, 01, 046, 04, Los Molinos o Los Hilos
01, 18, 01, 01, 01, 046, 05, Los Rieles
01, 18, 01, 01, 01, 046, 06, El Play
01, 18, 01, 01, 01, 046, 07, Monte Verde
01, 18, 01, 01, 01, 046, 08, Monterico
01, 18, 01, 01, 01, 046, 09, San Antonio
01, 18, 01, 01, 01, 046, 10, Monterico II
01, 18, 01, 01, 01, 046, 11, San Antonio Parte Alta
01, 18, 01, 01, 01, 046, 12, El Kilombo
01, 18, 01, 01, 01, 046, 13, Vista Bella
01, 18, 01, 01, 01, 047, 00, Batey 3
01, 18, 01, 01, 01, 047, 01, Batey 3
01, 18, 01, 01, 01, 047, 02, Los Castillo
01, 18, 01, 01, 02, 000, 00, El Cupey
01, 18, 01, 01, 02, 001, 00, Piedra de Candela
01, 18, 01, 01, 02, 002, 00, La Berenjena o Los Tabita
01, 18, 01, 01, 02, 003, 00, Los Amaceyes
01, 18, 01, 01, 02, 004, 00, El Calabacito
01, 18, 01, 01, 02, 005, 00, Las Tres Canas
01, 18, 01, 01, 02, 006, 00, El Gallo
01, 18, 01, 01, 02, 007, 00, El Cupey
01, 18, 01, 01, 02, 008, 00, Los Pomos
01, 18, 01, 01, 02, 009, 00, El Naranjal
01, 18, 01, 01, 02, 010, 00, Camú Arriba
01, 18, 01, 01, 02, 011, 00, La Gotera
01, 18, 01, 01, 02, 012, 00, Rancho Ambrosio
01, 18, 01, 01, 02, 013, 00, Los Palmaritos
01, 18, 01, 01, 02, 014, 00, El Manaclar
01, 18, 01, 01, 02, 015, 00, El Vallecito
01, 18, 01, 01, 02, 016, 00, La Caobana o La Caoba
01, 18, 01, 01, 03, 000, 00, Los Mameyes
01, 18, 01, 01, 03, 001, 00, Loma Isabel de Torres
01, 18, 01, 01, 03, 002, 00, Los Mameyes
01, 18, 01, 01, 04, 000, 00, Sabana Grande
01, 18, 01, 01, 04, 001, 00, Muñoz
01, 18, 01, 01, 04, 002, 00, Cantabria Abajo
01, 18, 01, 01, 04, 003, 00, Cantabria Arriba
01, 18, 01, 01, 04, 004, 00, La Tachuela
01, 18, 01, 01, 04, 005, 00, Sabana Grande
01, 18, 01, 01, 04, 006, 00, Marapicada
01, 18, 01, 01, 05, 000, 00, Tubagua
01, 18, 01, 01, 05, 001, 00, Los Algodones
01, 18, 01, 01, 05, 002, 00, Sabana de la Vigía
01, 18, 01, 01, 05, 003, 00, Sabana de los Muertos
01, 18, 01, 01, 05, 004, 00, Camú
01, 18, 01, 01, 05, 005, 00, Juan de Nina
01, 18, 01, 01, 05, 006, 00, Naranjo Dulce
01, 18, 01, 01, 05, 007, 00, Arroyo Ancho Abajo
01, 18, 01, 01, 05, 008, 00, Palo Blanco
01, 18, 01, 01, 05, 009, 00, Tubagua
01, 18, 01, 01, 05, 010, 00, La China
01, 18, 01, 01, 05, 011, 00, Los Jobos
01, 18, 01, 01, 05, 012, 00, Los Coquitos
01, 18, 01, 01, 05, 013, 00, Mata Redonda
01, 18, 01, 01, 05, 014, 00, Los Cacaos
01, 18, 01, 01, 05, 015, 00, El Cayo
01, 18, 01, 01, 05, 016, 00, Arroyo Frío
01, 18, 01, 01, 05, 017, 00, Arroyo Ancho Arriba
01, 18, 01, 01, 05, 018, 00, La U
01, 18, 01, 01, 06, 000, 00, Maggiolo
01, 18, 01, 01, 06, 001, 00, Maggiolo Adentro
01, 18, 01, 01, 06, 002, 00, Francés
01, 18, 01, 01, 06, 003, 00, El Tejar
01, 18, 01, 01, 06, 004, 00, Loma de las Bestias
01, 18, 01, 01, 06, 005, 00, Cafemba
01, 18, 01, 01, 06, 006, 00, El Corozo
01, 18, 01, 01, 06, 007, 00, La Gata
01, 18, 01, 01, 06, 008, 00, La Guaita (La Aguadita)
01, 18, 01, 02, 00, 000, 00, Yásica Arriba (DM)
01, 18, 01, 02, 01, 000, 00, Yásica Arriba (Zona urbana)
01, 18, 01, 02, 01, 001, 00, Yásica Arriba
01, 18, 01, 02, 01, 001, 01, Yásica Arriba
01, 18, 01, 02, 01, 001, 02, La Chancleta
01, 18, 01, 02, 01, 001, 03, La Marina
01, 18, 01, 02, 01, 001, 04, Yasiquita
01, 18, 01, 02, 02, 000, 00, Yásica Abajo
01, 18, 01, 02, 02, 001, 00, La Pelota
01, 18, 01, 02, 02, 002, 00, Mata Puerto (Mata Puerco)
01, 18, 01, 02, 02, 003, 00, Los Martínez
01, 18, 01, 02, 02, 004, 00, Arroyo Grande (La Paloma)
01, 18, 01, 02, 02, 005, 00, La Piragua
01, 18, 01, 02, 02, 006, 00, El Aguacate
01, 18, 01, 02, 02, 007, 00, El Limón
01, 18, 01, 02, 02, 008, 00, El Sanjón
01, 18, 01, 02, 02, 009, 00, Los Jiménez
01, 18, 01, 02, 02, 010, 00, El Mango
01, 18, 01, 02, 02, 011, 00, Yásica Abajo
01, 18, 01, 02, 02, 012, 00, Juan Pío
01, 18, 01, 02, 02, 013, 00, Los Peralta
01, 18, 01, 02, 02, 014, 00, La Garza
01, 18, 01, 02, 02, 015, 00, Sonador
01, 18, 01, 02, 02, 016, 00, La Cueva
01, 18, 01, 02, 02, 017, 00, La Sabana
01, 18, 01, 02, 02, 018, 00, La Batata
01, 18, 01, 02, 02, 019, 00, La Piedra
01, 18, 01, 02, 03, 000, 00, Gurabito de Yaroa
01, 18, 01, 02, 03, 001, 00, Yaroa Abajo
01, 18, 01, 02, 03, 002, 00, La Sierrita
01, 18, 01, 02, 03, 003, 00, La Cabirma
01, 18, 01, 02, 03, 004, 00, Lajas de Yaroa
01, 18, 01, 02, 03, 005, 00, Sonador de Yaroa
01, 18, 01, 02, 03, 006, 00, El Toro
01, 18, 01, 02, 03, 007, 00, La Burra
01, 18, 01, 02, 03, 008, 00, Gurabito de Yaroa
01, 18, 01, 02, 04, 000, 00, Villa General Benito Martínez
01, 18, 01, 02, 04, 001, 00, La Cumbre (Gurabito La Cumbre)
01, 18, 01, 02, 04, 002, 00, Cañada Honda
01, 18, 01, 02, 04, 003, 00, La Tinajita
01, 18, 01, 02, 04, 004, 00, Los Pinos
01, 18, 01, 02, 04, 005, 00, Arenoso
01, 18, 01, 02, 04, 006, 00, Subida Grande
01, 18, 01, 02, 05, 000, 00, Yásica Arriba
01, 18, 01, 02, 05, 001, 00, El Capá
01, 18, 01, 02, 05, 002, 00, Los Infantes
01, 18, 01, 02, 05, 003, 00, El Samo
01, 18, 01, 02, 05, 004, 00, Yasiquita
01, 18, 01, 02, 05, 005, 00, La Hebra
01, 18, 01, 02, 05, 006, 00, Los Pomos
01, 18, 01, 02, 05, 007, 00, Los Taveras
01, 18, 01, 02, 05, 008, 00, La Cruz (La Cruz de Yásica)
01, 18, 01, 02, 05, 009, 00, Indio Viejo
01, 18, 01, 02, 05, 010, 00, El Brisón
01, 18, 01, 02, 05, 011, 00, La Barita
01, 18, 01, 02, 05, 012, 00, Kilómetro 30
01, 18, 01, 02, 05, 013, 00, El Puerto
01, 18, 01, 03, 00, 000, 00, Maimón (DM)
01, 18, 01, 03, 01, 000, 00, Maimón (Zona urbana)
01, 18, 01, 03, 01, 001, 00, Maimón
01, 18, 01, 03, 01, 001, 01, Maimón
01, 18, 01, 03, 01, 002, 00, Don Gregorio
01, 18, 01, 03, 01, 002, 01, Don Gregorio
01, 18, 01, 03, 02, 000, 00, Maimón
01, 18, 01, 03, 02, 001, 00, Los Bonilla (S.D.)
01, 18, 01, 03, 03, 000, 00, San Cristóbal
01, 18, 01, 03, 03, 001, 00, San Cristóbal
01, 18, 01, 03, 03, 002, 00, Los Dajaos
01, 18, 01, 03, 03, 003, 00, Los Caños
01, 18, 01, 03, 04, 000, 00, Don Gregorio
01, 18, 01, 03, 04, 001, 00, Las Cienes (Las Sienes)
01, 18, 01, 03, 04, 002, 00, La Bahía de Maimón (S.D.)
01, 18, 01, 03, 04, 003, 00, La Isla
01, 18, 01, 03, 04, 004, 00, Barba Rusia
01, 18, 01, 03, 04, 005, 00, Playa de Maimón
01, 18, 01, 03, 05, 000, 00, Los Tejada
01, 18, 01, 03, 05, 001, 00, Los Tejada
01, 18, 01, 03, 05, 002, 00, Los Boboses
01, 18, 01, 03, 05, 003, 00, El Chavón
01, 18, 01, 03, 06, 000, 00, Las Avispas
01, 18, 01, 03, 06, 001, 00, Las Avispas
01, 18, 01, 03, 06, 002, 00, Los Cacaos
01, 18, 01, 03, 06, 003, 00, El Piragual
01, 18, 01, 03, 06, 004, 00, El Rincón
01, 18, 01, 03, 06, 005, 00, Guarda Raya
01, 18, 01, 03, 06, 006, 00, La Seiba (La Ceiba)
01, 18, 01, 03, 07, 000, 00, Guzmancito
01, 18, 01, 03, 07, 001, 00, La Perrita
01, 18, 01, 03, 07, 002, 00, El Toro
01, 18, 01, 03, 07, 003, 00, Palo Indio
01, 18, 01, 03, 07, 004, 00, El Burro
01, 18, 01, 03, 07, 005, 00, Guzmancito
01, 18, 01, 03, 07, 006, 00, Guzmán
01, 18, 01, 03, 07, 007, 00, Bajo Hondo
01, 18, 01, 03, 07, 008, 00, La Berenjena
01, 18, 01, 03, 07, 009, 00, El Estero
01, 18, 01, 03, 07, 010, 00, El Café
01, 18, 01, 03, 07, 011, 00, Cruce de Guzmán
01, 18, 01, 03, 07, 012, 00, Cabuya
01, 18, 01, 03, 07, 013, 00, La Arena
01, 18, 01, 03, 07, 014, 00, La Patilla
01, 18, 01, 03, 07, 015, 00, Calabacitos
01, 18, 01, 03, 08, 000, 00, Cambiaso
01, 18, 01, 03, 08, 001, 00, Cambiaso
01, 18, 01, 03, 08, 002, 00, La Guá ( La Aguada)
01, 18, 01, 03, 08, 003, 00, Loran
01, 18, 01, 03, 08, 004, 00, Arenoso
01, 18, 01, 03, 08, 005, 00, La Playa
01, 18, 01, 03, 08, 006, 00, La Roceta
01, 18, 02, 00, 00, 000, 00, Altamira
01, 18, 02, 01, 00, 000, 00, Altamira
01, 18, 02, 01, 01, 000, 00, Altamira (Zona urbana)
01, 18, 02, 01, 01, 001, 00, La Piedra
01, 18, 02, 01, 01, 001, 01, La Piedra
01, 18, 02, 01, 01, 002, 00, Centro del Pueblo
01, 18, 02, 01, 01, 002, 01, Centro del Pueblo
01, 18, 02, 01, 01, 003, 00, El Jamo
01, 18, 02, 01, 01, 003, 01, El Jamo
01, 18, 02, 01, 01, 004, 00, Los Arroyos
01, 18, 02, 01, 01, 004, 01, Los Arroyos
01, 18, 02, 01, 02, 000, 00, El Mamey
01, 18, 02, 01, 02, 001, 00, El Copey
01, 18, 02, 01, 02, 002, 00, Rancho Nuevo
01, 18, 02, 01, 02, 003, 00, La Catalina
01, 18, 02, 01, 02, 004, 00, El Mamey
01, 18, 02, 01, 02, 005, 00, La Cumbre
01, 18, 02, 01, 03, 000, 00, Escalera
01, 18, 02, 01, 03, 001, 00, La Cruz de Escalera Abajo
01, 18, 02, 01, 03, 002, 00, Palo Blanco
01, 18, 02, 01, 03, 003, 00, Huevito
01, 18, 02, 01, 03, 004, 00, Cruz de Manaclas
01, 18, 02, 01, 03, 005, 00, Cementerio
01, 18, 02, 01, 03, 006, 00, Gajo de la Cruz
01, 18, 02, 01, 03, 007, 00, Alto de los Limones
01, 18, 02, 01, 03, 008, 00, Palma de los Hierros
01, 18, 02, 01, 03, 009, 00, Cabeza de Río Grande
01, 18, 02, 01, 03, 010, 00, El Macao
01, 18, 02, 01, 03, 011, 00, La Manacla
01, 18, 02, 01, 03, 012, 00, El Salto
01, 18, 02, 01, 03, 013, 00, El Corozo
01, 18, 02, 01, 03, 014, 00, Escalera Arriba
01, 18, 02, 01, 03, 015, 00, Escalera Abajo
01, 18, 02, 01, 04, 000, 00, Higüero
01, 18, 02, 01, 04, 001, 00, La China
01, 18, 02, 01, 04, 002, 00, Higüero
01, 18, 02, 01, 04, 003, 00, Guaranal
01, 18, 02, 01, 04, 004, 00, Quita Sueño
01, 18, 02, 01, 04, 005, 00, Arroyo Blanco
01, 18, 02, 01, 04, 006, 00, Los Cacaos
01, 18, 02, 01, 05, 000, 00, Los Llanos
01, 18, 02, 01, 05, 001, 00, Los Llanos
01, 18, 02, 01, 05, 002, 00, Los Claveles
01, 18, 02, 01, 05, 003, 00, La Lomota
01, 18, 02, 01, 05, 004, 00, Palma Picada
01, 18, 02, 01, 05, 005, 00, La Jagua
01, 18, 02, 01, 05, 006, 00, El Guayabo
01, 18, 02, 01, 05, 007, 00, La Piedra
01, 18, 02, 01, 05, 008, 00, La Sierra
01, 18, 02, 01, 06, 000, 00, Palmar Grande
01, 18, 02, 01, 06, 001, 00, Boca de Río Grande
01, 18, 02, 01, 06, 002, 00, Los Colinfre
01, 18, 02, 01, 06, 003, 00, Hervidor
01, 18, 02, 01, 06, 004, 00, Los Uveros
01, 18, 02, 01, 06, 005, 00, Los Mieses
01, 18, 02, 01, 06, 006, 00, Palmar Grande
01, 18, 02, 01, 06, 007, 00, La Atravesada
01, 18, 02, 01, 06, 008, 00, Las Aromas
01, 18, 02, 01, 06, 009, 00, Los Bonilla
01, 18, 02, 01, 06, 010, 00, Bellaco
01, 18, 02, 01, 06, 011, 00, Pozo Prieto
01, 18, 02, 01, 06, 012, 00, La Llanada
01, 18, 02, 01, 06, 013, 00, Los Manantiales
01, 18, 02, 01, 06, 014, 00, Las Manaclas
01, 18, 02, 01, 06, 015, 00, Agua Larga
01, 18, 02, 01, 07, 000, 00, Quebrada Honda
01, 18, 02, 01, 07, 001, 00, Rincón de La Loma
01, 18, 02, 01, 07, 002, 00, Rincón del Llano
01, 18, 02, 01, 07, 003, 00, Cuesta del Mate
01, 18, 02, 01, 07, 004, 00, Quebrada Honda
01, 18, 02, 01, 07, 005, 00, Los Fefinos
01, 18, 02, 01, 07, 006, 00, Las Lajas Arriba
01, 18, 02, 01, 07, 007, 00, Las Lajas Abajo
01, 18, 02, 01, 07, 008, 00, Los Arroyos
01, 18, 02, 01, 07, 009, 00, La Damajagua
01, 18, 02, 01, 07, 010, 00, Los Rincones
01, 18, 02, 01, 07, 011, 00, Lajas
01, 18, 02, 02, 00, 000, 00, Río Grande (DM)
01, 18, 02, 02, 01, 000, 00, Río Grande (Zona urbana)
01, 18, 02, 02, 01, 001, 00, Río Grande
01, 18, 02, 02, 01, 001, 01, Río Grande
01, 18, 02, 02, 02, 000, 00, Río Grande Abajo
01, 18, 02, 02, 02, 001, 00, Los Altos
01, 18, 02, 02, 02, 002, 00, Río Grande Abajo
01, 18, 02, 02, 02, 003, 00, El Bambú
01, 18, 02, 02, 02, 004, 00, El Cumbí
01, 18, 02, 02, 02, 005, 00, El Fundo
01, 18, 02, 02, 02, 006, 00, Pueblo Chico
01, 18, 02, 02, 02, 007, 00, La Atravesada
01, 18, 02, 02, 03, 000, 00, Río Grande Al Medio
01, 18, 02, 02, 03, 001, 00, La Sabana
01, 18, 02, 02, 03, 002, 00, Las Lomas Abreu
01, 18, 02, 02, 03, 003, 00, Domingo Miguel
01, 18, 02, 02, 03, 004, 00, Los Picos Abajo
01, 18, 02, 02, 04, 000, 00, Río Grande Arriba
01, 18, 02, 02, 04, 001, 00, Los Chijos
01, 18, 02, 02, 04, 002, 00, La Guinea
01, 18, 02, 02, 04, 003, 00, Las Aguas
01, 18, 02, 02, 04, 004, 00, Los Mangos
01, 18, 02, 02, 04, 005, 00, Los Picos Arriba
01, 18, 02, 02, 04, 006, 00, Los Naranjos
01, 18, 02, 02, 04, 007, 00, Río Grande Arriba
01, 18, 02, 02, 04, 008, 00, Rancho Viejo
01, 18, 02, 02, 05, 000, 00, Rancho Arriba
01, 18, 02, 02, 05, 001, 00, El Almacén
01, 18, 02, 02, 05, 002, 00, Arroyo El Clavo
01, 18, 02, 02, 05, 003, 00, Pies Jagua
01, 18, 02, 02, 05, 004, 00, La Sabaneta
01, 18, 02, 02, 05, 005, 00, El Guayabo
01, 18, 02, 02, 05, 006, 00, Los Pomos
01, 18, 02, 02, 05, 007, 00, La Vereda
01, 18, 02, 02, 05, 008, 00, Los Lirios
01, 18, 02, 02, 05, 009, 00, Guazaral
01, 18, 02, 02, 05, 010, 00, Alto de Bohío
01, 18, 02, 02, 05, 011, 00, Alto de La Jagua
01, 18, 02, 02, 05, 012, 00, El Río Abajo
01, 18, 02, 02, 05, 013, 00, Palmarito
01, 18, 02, 02, 05, 014, 00, Quinigua
01, 18, 02, 02, 06, 000, 00, Pescado Bobo Arriba
01, 18, 02, 02, 06, 001, 00, La Espensa
01, 18, 02, 02, 06, 002, 00, El Manguito
01, 18, 02, 02, 06, 003, 00, El Cruce
01, 18, 02, 02, 06, 004, 00, Bajaboniquito o Bajabonoquito
01, 18, 02, 02, 06, 005, 00, La Gotera
01, 18, 02, 02, 06, 006, 00, La Descubierta
01, 18, 02, 02, 06, 007, 00, Las Lagunitas
01, 18, 02, 02, 06, 008, 00, Las Paredes
01, 18, 02, 02, 06, 009, 00, Boca de Río Blanco
01, 18, 02, 02, 06, 010, 00, Los Caraballo
01, 18, 02, 02, 06, 011, 00, La Jagua
01, 18, 02, 02, 06, 012, 00, Pescado Bobo Abajo
01, 18, 02, 02, 06, 013, 00, Pescado Bobo Arriba
01, 18, 02, 02, 06, 014, 00, El Río Arriba
01, 18, 02, 02, 06, 015, 00, Los Millones
01, 18, 03, 00, 00, 000, 00, Guananico
01, 18, 03, 01, 00, 000, 00, Guananico
01, 18, 03, 01, 01, 000, 00, Guananico (Zona urbana)
01, 18, 03, 01, 01, 001, 00, La Altagracia
01, 18, 03, 01, 01, 001, 01, La Altagracia
01, 18, 03, 01, 01, 002, 00, Rincón Caliente
01, 18, 03, 01, 01, 002, 01, Rincón Caliente
01, 18, 03, 01, 01, 003, 00, El Laurel
01, 18, 03, 01, 01, 003, 01, El Laurel
01, 18, 03, 01, 02, 000, 00, Fundación
01, 18, 03, 01, 02, 001, 00, Fundación
01, 18, 03, 01, 02, 002, 00, Gajo Alto
01, 18, 03, 01, 02, 003, 00, Paso de los Burros
01, 18, 03, 01, 02, 004, 00, Palma de los Hierros
01, 18, 03, 01, 02, 005, 00, Cerro Gordo
01, 18, 03, 01, 02, 006, 00, Paso Seco (Arroyo Seco)
01, 18, 03, 01, 02, 007, 00, La Cuchareta
01, 18, 03, 01, 03, 000, 00, La Altagracia
01, 18, 03, 01, 03, 001, 00, La Piragua
01, 18, 03, 01, 03, 002, 00, Monte Gordo
01, 18, 03, 01, 03, 003, 00, Rincón Caliente Abajo
01, 18, 03, 01, 03, 004, 00, Agua Larga
01, 18, 03, 01, 03, 005, 00, La Mariposa
01, 18, 03, 01, 03, 006, 00, Los Minaya
01, 18, 03, 01, 03, 007, 00, Arroyo Viejito
01, 18, 03, 01, 03, 008, 00, Sabana de Los Muertos
01, 18, 03, 01, 04, 000, 00, La Cabirma
01, 18, 03, 01, 04, 001, 00, La Cabirma
01, 18, 03, 01, 04, 002, 00, El Talado
01, 18, 03, 01, 04, 003, 00, Los Hoyos
01, 18, 03, 01, 05, 000, 00, Hoya Grande
01, 18, 03, 01, 05, 001, 00, Hoya Grande
01, 18, 03, 01, 05, 002, 00, Rincón Caliente Arriba
01, 18, 03, 01, 05, 003, 00, Vista Alegre
01, 18, 03, 01, 05, 004, 00, Las Hoyas
01, 18, 03, 01, 05, 005, 00, La Damajagua
01, 18, 03, 01, 06, 000, 00, Paradero
01, 18, 03, 01, 06, 001, 00, Paradero
01, 18, 03, 01, 06, 002, 00, Paso de La Jagua
01, 18, 03, 01, 06, 003, 00, La Campana
01, 18, 03, 01, 06, 004, 00, Loma de Agripino
01, 18, 03, 01, 06, 005, 00, Loma de Guananico
01, 18, 03, 01, 07, 000, 00, Rancho Viejo
01, 18, 03, 01, 07, 001, 00, Rancho Viejo
01, 18, 03, 01, 07, 002, 00, Palo Amarillo
01, 18, 03, 01, 07, 003, 00, Palo de Guerra
01, 18, 03, 01, 07, 004, 00, Gurabo
01, 18, 03, 01, 07, 005, 00, La Jicotea
01, 18, 04, 00, 00, 000, 00, Imbert
01, 18, 04, 01, 00, 000, 00, Imbert
01, 18, 04, 01, 01, 000, 00, Imbert (Zona urbana)
01, 18, 04, 01, 01, 001, 00, Centro del Pueblo
01, 18, 04, 01, 01, 001, 01, Centro del Pueblo
01, 18, 04, 01, 01, 001, 02, La Yagüita
01, 18, 04, 01, 01, 001, 03, Urbanización Brugal
01, 18, 04, 01, 01, 002, 00, Juana Saltitopa
01, 18, 04, 01, 01, 002, 01, Juana Saltitopa
01, 18, 04, 01, 01, 003, 00, Proyecto
01, 18, 04, 01, 01, 003, 01, Proyecto
01, 18, 04, 01, 01, 003, 02, Doña Toña
01, 18, 04, 01, 01, 004, 00, Pangola
01, 18, 04, 01, 01, 004, 01, Pangola
01, 18, 04, 01, 01, 005, 00, Salcedo
01, 18, 04, 01, 01, 005, 01, Salcedo
01, 18, 04, 01, 01, 006, 00, Club
01, 18, 04, 01, 01, 006, 01, Club
01, 18, 04, 01, 02, 000, 00, Cabia
01, 18, 04, 01, 02, 001, 00, Cabia
01, 18, 04, 01, 02, 002, 00, Los Cayucos
01, 18, 04, 01, 02, 003, 00, Guanábanos
01, 18, 04, 01, 02, 004, 00, Las Piraguas Abajo
01, 18, 04, 01, 02, 005, 00, Las Piraguas al Medio
01, 18, 04, 01, 02, 006, 00, Las Piraguas Arriba
01, 18, 04, 01, 02, 007, 00, Los Llabones
01, 18, 04, 01, 02, 008, 00, Pozo Prieto
01, 18, 04, 01, 02, 009, 00, La Cabirma
01, 18, 04, 01, 03, 000, 00, Caonao
01, 18, 04, 01, 03, 001, 00, La Joya
01, 18, 04, 01, 03, 002, 00, Ranchito de los Peralta
01, 18, 04, 01, 03, 003, 00, El Alto
01, 18, 04, 01, 03, 004, 00, El Cuadro
01, 18, 04, 01, 03, 005, 00, Higüero
01, 18, 04, 01, 03, 006, 00, Caonao
01, 18, 04, 01, 03, 007, 00, Los Palmaritos
01, 18, 04, 01, 03, 008, 00, La Frontera
01, 18, 04, 01, 04, 000, 00, Las Canas
01, 18, 04, 01, 04, 001, 00, Las Canas
01, 18, 04, 01, 04, 002, 00, La Escalereta
01, 18, 04, 01, 04, 003, 00, El Café
01, 18, 04, 01, 04, 004, 00, La Jíbara
01, 18, 04, 01, 04, 005, 00, Boca de Caonao
01, 18, 04, 01, 04, 006, 00, Boca de Cabia
01, 18, 04, 01, 04, 007, 00, La Angostura
01, 18, 04, 01, 05, 000, 00, Pérez
01, 18, 04, 01, 05, 001, 00, Barrero
01, 18, 04, 01, 05, 002, 00, El Hoyo o Loma Blanca
01, 18, 04, 01, 05, 003, 00, Los Llanos de Pérez
01, 18, 04, 01, 05, 004, 00, Los Trejos
01, 18, 04, 01, 05, 005, 00, Bajabonico Arriba
01, 18, 04, 01, 05, 006, 00, Boca de Obispo
01, 18, 04, 01, 05, 007, 00, Ingenio Amistad
01, 18, 04, 01, 05, 008, 00, Naranjo Chino
01, 18, 04, 01, 05, 009, 00, Barrabás
01, 18, 04, 01, 05, 010, 00, La Agüita
01, 18, 04, 01, 05, 011, 00, Hojas Anchas
01, 18, 04, 01, 05, 012, 00, El Puerto
01, 18, 04, 01, 05, 013, 00, El Rincón
01, 18, 04, 01, 05, 014, 00, El Hoyo de Pérez
01, 18, 04, 01, 06, 000, 00, Saballo
01, 18, 04, 01, 06, 001, 00, Morillo
01, 18, 04, 01, 06, 002, 00, Arroyo Seco
01, 18, 04, 01, 06, 003, 00, La Potranca
01, 18, 04, 01, 06, 004, 00, La Grúa
01, 18, 04, 01, 06, 005, 00, Vuelta Larga
01, 18, 04, 01, 06, 006, 00, Saballo
01, 18, 04, 01, 06, 007, 00, La Colorada
01, 18, 05, 00, 00, 000, 00, Los Hidalgos
01, 18, 05, 01, 00, 000, 00, Los Hidalgos
01, 18, 05, 01, 01, 000, 00, Los Hidalgos (Zona urbana)
01, 18, 05, 01, 01, 001, 00, El Mamey
01, 18, 05, 01, 01, 001, 01, El Mamey
01, 18, 05, 01, 01, 001, 02, Altos de Los Francisco
01, 18, 05, 01, 01, 002, 00, Pueblo Nuevo
01, 18, 05, 01, 01, 002, 01, Pueblo Nuevo
01, 18, 05, 01, 01, 003, 00, Altos de Los Acosta
01, 18, 05, 01, 01, 003, 01, Altos de Los Acosta
01, 18, 05, 01, 02, 000, 00, El Mamey
01, 18, 05, 01, 02, 001, 00, El Rejón
01, 18, 05, 01, 02, 002, 00, Los Tres Pasos
01, 18, 05, 01, 02, 003, 00, Las Maritas
01, 18, 05, 01, 02, 004, 00, La Ceiba
01, 18, 05, 01, 02, 005, 00, Loma de Piedra
01, 18, 05, 01, 02, 006, 00, El Pinto
01, 18, 05, 01, 02, 007, 00, Vuelta Larga
01, 18, 05, 01, 02, 008, 00, Ranchete
01, 18, 05, 01, 03, 000, 00, Marmolejos
01, 18, 05, 01, 03, 001, 00, La Peña
01, 18, 05, 01, 03, 002, 00, Los Tablones
01, 18, 05, 01, 03, 003, 00, El Rejón
01, 18, 05, 01, 03, 004, 00, Los Castillo
01, 18, 05, 01, 03, 005, 00, Marmolejos Abajo
01, 18, 05, 01, 03, 006, 00, Agua Hedionda
01, 18, 05, 01, 03, 007, 00, Los Sabino
01, 18, 05, 01, 03, 008, 00, Marmolejos
01, 18, 05, 01, 03, 009, 00, Los Altos de Marmolejos
01, 18, 05, 01, 03, 010, 00, Agua Clara
01, 18, 05, 01, 04, 000, 00, Unijica
01, 18, 05, 01, 04, 001, 00, Las Caobas
01, 18, 05, 01, 04, 002, 00, Cañada Grande
01, 18, 05, 01, 04, 003, 00, Las Piraguas
01, 18, 05, 01, 04, 004, 00, El Talado
01, 18, 05, 01, 04, 005, 00, La Boca de Unijica
01, 18, 05, 01, 04, 006, 00, Agua Clara
01, 18, 05, 01, 04, 007, 00, Unijica Abajo
01, 18, 05, 01, 04, 008, 00, Romerico
01, 18, 05, 01, 04, 009, 00, La Vereda
01, 18, 05, 01, 04, 010, 00, La Luperona
